,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
320,934401,3650,639BR27-SG,,0,,0,0.01,100,EQ,NSE,NSE
321,1757953,6867,63GS2023-GS,,0,,0,0.01,1,EQ,NSE,NSE
322,3038209,11868,63MOONS,63 MOONS TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
323,607233,2372,63PY26-SG,,0,,0,0.01,100,EQ,NSE,NSE
324,5386241,21040,641GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
325,5658369,22103,641TN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
326,218113,852,642GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
327,5611265,21919,642MN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
328,5708289,22298,642PN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
329,217345,849,642UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
330,249857,976,643AP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
331,699649,2733,643AS26-SG,,0,,0,0.01,100,EQ,NSE,NSE
332,1385985,5414,643MH27-SG,,0,,0,0.01,100,EQ,NSE,NSE
333,5747457,22451,643UK30-SG,,0,,0,0.01,100,EQ,NSE,NSE
334,5273857,20601,644GJ29-SG,,0,,0,0.01,100,EQ,NSE,NSE
335,5718273,22337,644GJ29A-SG,,0,,0,0.01,100,EQ,NSE,NSE
336,5719553,22342,644MH28-SG,,0,,0,0.01,100,EQ,NSE,NSE
337,218369,853,644UK30-SG,,0,,0,0.01,100,EQ,NSE,NSE
338,5699073,22262,644UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
339,945921,3695,645BR27-SG,,0,,0,0.01,100,EQ,NSE,NSE
340,5746689,22448,645GJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
341,467713,1827,645GJ30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
342,3448833,13472,645GS2029-GS,,0,,0,0.01,1,EQ,NSE,NSE
343,214529,838,645HP29-SG,,0,,0,0.01,100,EQ,NSE,NSE
344,153345,599,645MH27-SG,,0,,0,0.01,100,EQ,NSE,NSE
345,5746945,22449,645ML30-SG,,0,,0,0.01,100,EQ,NSE,NSE
346,5709057,22301,645MN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
347,530177,2071,645RJ27-SG,,0,,0,0.01,100,EQ,NSE,NSE
348,218881,855,645RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
349,251393,982,646GJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
350,5709569,22303,646JK30-SG,,0,,0,0.01,100,EQ,NSE,NSE
351,5719041,22340,646RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
352,5747201,22450,646RJ30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
353,5700865,22269,646WB30-SG,,0,,0,0.01,100,EQ,NSE,NSE
354,5484033,21422,647GJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
355,276481,1080,647KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
356,197889,773,647MH28-SG,,0,,0,0.01,100,EQ,NSE,NSE
357,5356033,20922,648AP27-SG,,0,,0,0.01,100,EQ,NSE,NSE
358,5385985,21039,648AP32-SG,,0,,0,0.01,100,EQ,NSE,NSE
359,252161,985,648AS30-SG,,0,,0,0.01,100,EQ,NSE,NSE
360,5708545,22299,648HR40-SG,,0,,0,0.01,100,EQ,NSE,NSE
361,5717761,22335,648KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
362,220417,861,648KA31-SG,,0,,0,0.01,100,EQ,NSE,NSE
363,252929,988,648MZ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
364,5699585,22264,649AP33-SG,,0,,0,0.01,100,EQ,NSE,NSE
365,349185,1364,649GJ29-SG,,0,,0,0.01,100,EQ,NSE,NSE
366,5475841,21390,649KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
367,296449,1158,649KA30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
368,5718017,22336,649KA31-SG,,0,,0,0.01,100,EQ,NSE,NSE
369,5719809,22343,649MH31-SG,,0,,0,0.01,100,EQ,NSE,NSE
370,5629441,21990,649MP24-SG,,0,,0,0.01,100,EQ,NSE,NSE
371,5643009,22043,649RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
372,5666817,22136,649TN50-SG,,0,,0,0.01,100,EQ,NSE,NSE
373,5699329,22263,649TS50-SG,,0,,0,0.01,100,EQ,NSE,NSE
374,348673,1362,64AP28-SG,,0,,0,0.01,100,EQ,NSE,NSE
375,5707777,22296,64GJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
376,216577,846,64GJ30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
377,5699841,22265,64KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
378,5747713,22452,64KA30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
379,215809,843,64KA30B-SG,,0,,0,0.01,100,EQ,NSE,NSE
380,248833,972,64KA30C-SG,,0,,0,0.01,100,EQ,NSE,NSE
381,5700097,22266,64KA31-SG,,0,,0,0.01,100,EQ,NSE,NSE
382,249089,973,64MH30-SG,,0,,0,0.01,100,EQ,NSE,NSE
383,5560321,21720,650PN23-SG,,0,,0,0.01,100,EQ,NSE,NSE
384,215041,840,651HP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
385,194049,758,651KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
386,422401,1650,651KA30B-SG,,0,,0,0.01,100,EQ,NSE,NSE
387,442113,1727,651KA30C-SG,,0,,0,0.01,100,EQ,NSE,NSE
388,5483265,21419,651KA31-SG,,0,,0,0.01,100,EQ,NSE,NSE
389,389633,1522,652KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
390,316417,1236,652MH30-SG,,0,,0,0.01,100,EQ,NSE,NSE
391,5634305,22009,652ML30-SG,,0,,0,0.01,100,EQ,NSE,NSE
392,5618945,21949,652MP35-SG,,0,,0,0.01,100,EQ,NSE,NSE
393,5630209,21993,652NL30-SG,,0,,0,0.01,100,EQ,NSE,NSE
394,254465,994,652PY30-SG,,0,,0,0.01,100,EQ,NSE,NSE
395,5709825,22304,652TS50-SG,,0,,0,0.01,100,EQ,NSE,NSE
396,311041,1215,653HP29-SG,,0,,0,0.01,100,EQ,NSE,NSE
397,349441,1365,653KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
398,470785,1839,653TN31-SG,,0,,0,0.01,100,EQ,NSE,NSE
399,5356289,20923,654AP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
400,296193,1157,654AR30-SG,,0,,0,0.01,100,EQ,NSE,NSE
401,5355777,20921,654GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
402,388097,1516,654GA30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
403,5431297,21216,654GJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
404,371969,1453,654KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
405,5614593,21932,654MH30-SG,,0,,0,0.01,100,EQ,NSE,NSE
406,5708033,22297,654MP35-SG,,0,,0,0.01,100,EQ,NSE,NSE
407,5647105,22059,654RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
408,296961,1160,654RJ30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
409,199425,779,654UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
410,5676289,22173,654WB35-SG,,0,,0,0.01,100,EQ,NSE,NSE
411,5516545,21549,655AP28-SG,,0,,0,0.01,100,EQ,NSE,NSE
412,221185,864,655AP33-SG,,0,,0,0.01,100,EQ,NSE,NSE
413,5707265,22294,655AP35-SG,,0,,0,0.01,100,EQ,NSE,NSE
414,5287169,20653,655AS30-SG,,0,,0,0.01,100,EQ,NSE,NSE
415,5746433,22447,655AS30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
416,274945,1074,655GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
417,372225,1454,655GA30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
418,5606657,21901,655KL30-SG,,0,,0,0.01,100,EQ,NSE,NSE
419,154881,605,655MH28-SG,,0,,0,0.01,100,EQ,NSE,NSE
420,5652225,22079,655RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
421,5637889,22023,655RJ50-SG,,0,,0,0.01,100,EQ,NSE,NSE
422,5640449,22033,655RJ55-SG,,0,,0,0.01,100,EQ,NSE,NSE
423,5661185,22114,655TN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
424,219649,858,655TR30-SG,,0,,0,0.01,100,EQ,NSE,NSE
425,5677569,22178,655WB30-SG,,0,,0,0.01,100,EQ,NSE,NSE
426,5290497,20666,656AP31-SG,,0,,0,0.01,100,EQ,NSE,NSE
427,193025,754,656AS30-SG,,0,,0,0.01,100,EQ,NSE,NSE
428,3585,14,656KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
429,198657,776,656MH30-SG,,0,,0,0.01,100,EQ,NSE,NSE
430,256001,1000,656MH32-SG,,0,,0,0.01,100,EQ,NSE,NSE
431,5611777,21921,656MN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
432,390401,1525,656UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
433,5436161,21235,657AP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
434,316673,1237,657GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
435,5191425,20279,657GJ29-SG,,0,,0,0.01,100,EQ,NSE,NSE
436,515585,2014,657GJ31-SG,,0,,0,0.01,100,EQ,NSE,NSE
437,1841665,7194,657GS2033-GS,,0,,0,0.01,1,EQ,NSE,NSE
438,420865,1644,657HP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
439,421633,1647,657HP30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
440,5615617,21936,657MH31-SG,,0,,0,0.01,100,EQ,NSE,NSE
441,5625601,21975,657MP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
442,5635585,22014,657MZ35-SG,,0,,0,0.01,100,EQ,NSE,NSE
443,5646337,22056,657RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
444,483841,1890,657TN31-SG,,0,,0,0.01,100,EQ,NSE,NSE
445,5191681,20280,658AP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
446,5273089,20598,658GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
447,421377,1646,658GA30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
448,468481,1830,658GA31-SG,,0,,0,0.01,100,EQ,NSE,NSE
449,783617,3061,658GJ27-SG,,0,,0,0.01,100,EQ,NSE,NSE
450,5677825,22179,658JK30-SG,,0,,0,0.01,100,EQ,NSE,NSE
451,5193729,20288,658KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
452,5618689,21948,658MP35-SG,,0,,0,0.01,100,EQ,NSE,NSE
453,5631745,21999,658OR22-SG,,0,,0,0.01,100,EQ,NSE,NSE
454,5644801,22050,658RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
455,317185,1239,658UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
456,275713,1077,659HR30-SG,,0,,0,0.01,100,EQ,NSE,NSE
457,5650689,22073,659RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
458,317697,1241,659RJ30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
459,470017,1836,659RJ31-SG,,0,,0,0.01,100,EQ,NSE,NSE
460,255233,997,659UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
461,5287425,20654,65AP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
462,5707521,22295,65AP38-SG,,0,,0,0.01,100,EQ,NSE,NSE
463,5698817,22261,65GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
464,5726465,22369,65GA30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
465,275201,1075,65GJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
466,315649,1233,65GJ30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
467,5726209,22368,65KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
468,314113,1227,65KA30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
469,5608705,21909,65KL27-SG,,0,,0,0.01,100,EQ,NSE,NSE
470,253697,991,65NL30-SG,,0,,0,0.01,100,EQ,NSE,NSE
471,5633281,22005,65OR23-SG,,0,,0,0.01,100,EQ,NSE,NSE
472,5727233,22372,65RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
473,5707009,22293,65RJ50-SG,,0,,0,0.01,100,EQ,NSE,NSE
474,5727745,22374,65TN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
475,5652737,22081,65UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
476,5676545,22174,65WB30-SG,,0,,0,0.01,100,EQ,NSE,NSE
477,5716993,22332,660AP39-SG,,0,,0,0.01,100,EQ,NSE,NSE
478,5717249,22333,660AP40-SG,,0,,0,0.01,100,EQ,NSE,NSE
479,5681921,22195,660TS30-SG,,0,,0,0.01,100,EQ,NSE,NSE
480,151809,593,661KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
481,497665,1944,661KA33-SG,,0,,0,0.01,100,EQ,NSE,NSE
482,5748225,22454,661KA35-SG,,0,,0,0.01,100,EQ,NSE,NSE
483,5718529,22338,661MP35-SG,,0,,0,0.01,100,EQ,NSE,NSE
484,499969,1953,661MP37-SG,,0,,0,0.01,100,EQ,NSE,NSE
485,277249,1083,661RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
486,485377,1896,661RJ31-SG,,0,,0,0.01,100,EQ,NSE,NSE
487,516097,2016,661RJ31A-SG,,0,,0,0.01,100,EQ,NSE,NSE
488,516353,2017,661TS51-SG,,0,,0,0.01,100,EQ,NSE,NSE
489,484097,1891,661UP31-SG,,0,,0,0.01,100,EQ,NSE,NSE
490,498433,1947,661WB36-SG,,0,,0,0.01,100,EQ,NSE,NSE
491,364801,1425,662AS30-SG,,0,,0,0.01,100,EQ,NSE,NSE
492,496385,1939,662GA31-SG,,0,,0,0.01,100,EQ,NSE,NSE
493,1841409,7193,662GS2051-GS,,0,,0,0.01,1,EQ,NSE,NSE
494,516865,2019,662HR41-SG,,0,,0,0.01,100,EQ,NSE,NSE
495,194817,761,662JH30-SG,,0,,0,0.01,100,EQ,NSE,NSE
496,5678081,22180,662JK30-SG,,0,,0,0.01,100,EQ,NSE,NSE
497,200193,782,662KA32-SG,,0,,0,0.01,100,EQ,NSE,NSE
498,443649,1733,662KA32A-SG,,0,,0,0.01,100,EQ,NSE,NSE
499,365569,1428,662NL30-SG,,0,,0,0.01,100,EQ,NSE,NSE
500,350465,1369,662RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
501,517121,2020,662RJ41-SG,,0,,0,0.01,100,EQ,NSE,NSE
502,501505,1959,662TS41-SG,,0,,0,0.01,100,EQ,NSE,NSE
503,157953,617,662UK30-SG,,0,,0,0.01,100,EQ,NSE,NSE
504,433921,1695,662UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
505,496129,1938,662UP31-SG,,0,,0,0.01,100,EQ,NSE,NSE
506,5719297,22341,662WB35-SG,,0,,0,0.01,100,EQ,NSE,NSE
507,487681,1905,663AP37-SG,,0,,0,0.01,100,EQ,NSE,NSE
508,16641,65,663GJ29-SG,,0,,0,0.01,100,EQ,NSE,NSE
509,517377,2021,663HP31-SG,,0,,0,0.01,100,EQ,NSE,NSE
510,517889,2023,663HP33-SG,,0,,0,0.01,100,EQ,NSE,NSE
511,5736961,22410,663KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
512,422657,1651,663KA34-SG,,0,,0,0.01,100,EQ,NSE,NSE
513,5608961,21910,663KL30-SG,,0,,0,0.01,100,EQ,NSE,NSE
514,152577,596,663MH30-SG,,0,,0,0.01,100,EQ,NSE,NSE
515,496641,1940,663ML31-SG,,0,,0,0.01,100,EQ,NSE,NSE
516,469249,1833,663MN31-SG,,0,,0,0.01,100,EQ,NSE,NSE
517,488961,1910,663PN51-SG,,0,,0,0.01,100,EQ,NSE,NSE
518,422913,1652,663TN35-SG,,0,,0,0.01,100,EQ,NSE,NSE
519,5658113,22102,663TN55-SG,,0,,0,0.01,100,EQ,NSE,NSE
520,157185,614,663UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
521,517633,2022,663WB31-SG,,0,,0,0.01,100,EQ,NSE,NSE
522,486913,1902,663WB41-SG,,0,,0,0.01,100,EQ,NSE,NSE
523,477697,1866,664AP39-SG,,0,,0,0.01,100,EQ,NSE,NSE
524,318977,1246,664AS30-SG,,0,,0,0.01,100,EQ,NSE,NSE
525,697345,2724,664BR25-SG,,0,,0,0.01,100,EQ,NSE,NSE
526,820225,3204,664GS2035-GS,,0,,0,0.01,1,EQ,NSE,NSE
527,476929,1863,664JK36-SG,,0,,0,0.01,100,EQ,NSE,NSE
528,5726721,22370,664KA32-SG,,0,,0,0.01,100,EQ,NSE,NSE
529,5624577,21971,664MP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
530,486145,1899,664MZ32-SG,,0,,0,0.01,100,EQ,NSE,NSE
531,442881,1730,664PY32-SG,,0,,0,0.01,100,EQ,NSE,NSE
532,5651201,22075,664RJ24-SG,,0,,0,0.01,100,EQ,NSE,NSE
533,5737473,22412,664RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
534,483329,1888,664SK31-SG,,0,,0,0.01,100,EQ,NSE,NSE
535,5665281,22130,664TN23-SG,,0,,0,0.01,100,EQ,NSE,NSE
536,5678849,22183,664TS50-SG,,0,,0,0.01,100,EQ,NSE,NSE
537,479233,1872,664TS51-SG,,0,,0,0.01,100,EQ,NSE,NSE
538,5377,21,664UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
539,518145,2024,664UP31-SG,,0,,0,0.01,100,EQ,NSE,NSE
540,445185,1739,665AP36-SG,,0,,0,0.01,100,EQ,NSE,NSE
541,446721,1745,665AP40-SG,,0,,0,0.01,100,EQ,NSE,NSE
542,478977,1871,665AP41-SG,,0,,0,0.01,100,EQ,NSE,NSE
543,5735937,22406,665GJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
544,351489,1373,665JK30-SG,,0,,0,0.01,100,EQ,NSE,NSE
545,18433,72,665KA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
546,391937,1531,665KA35-SG,,0,,0,0.01,100,EQ,NSE,NSE
547,155905,609,665ML30-SG,,0,,0,0.01,100,EQ,NSE,NSE
548,5559297,21716,665PN50-SG,,0,,0,0.01,100,EQ,NSE,NSE
549,449793,1757,665PN50A-SG,,0,,0,0.01,100,EQ,NSE,NSE
550,444929,1738,665TR35-SG,,0,,0,0.01,100,EQ,NSE,NSE
551,445953,1742,665TS40-SG,,0,,0,0.01,100,EQ,NSE,NSE
552,953857,3726,665WB28-SG,,0,,0,0.01,100,EQ,NSE,NSE
553,5677057,22176,665WB30-SG,,0,,0,0.01,100,EQ,NSE,NSE
554,476161,1860,666JH34-SG,,0,,0,0.01,100,EQ,NSE,NSE
555,319489,1248,666KA32-SG,,0,,0,0.01,100,EQ,NSE,NSE
556,5737729,22413,666TN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
557,244737,956,667GS2050-GS,,0,,0,0.01,1,EQ,NSE,NSE
558,7425,29,667MH31-SG,,0,,0,0.01,100,EQ,NSE,NSE
559,320257,1251,667MH32-SG,,0,,0,0.01,100,EQ,NSE,NSE
560,22273,87,667RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
561,5652481,22080,667RJ50-SG,,0,,0,0.01,100,EQ,NSE,NSE
562,5728001,22375,667TN50-SG,,0,,0,0.01,100,EQ,NSE,NSE
563,392961,1535,667TS50-SG,,0,,0,0.01,100,EQ,NSE,NSE
564,19457,76,667UK30-SG,,0,,0,0.01,100,EQ,NSE,NSE
565,5737985,22414,667UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
566,5265665,20569,668AP24-SG,,0,,0,0.01,100,EQ,NSE,NSE
567,352769,1378,668AP33-SG,,0,,0,0.01,100,EQ,NSE,NSE
568,5747969,22453,668AP35-SG,,0,,0,0.01,100,EQ,NSE,NSE
569,366593,1432,668AP35A-SG,,0,,0,0.01,100,EQ,NSE,NSE
570,5748481,22455,668AP39-SG,,0,,0,0.01,100,EQ,NSE,NSE
571,5735681,22405,668GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
572,1844481,7205,668GS2031-GS,,0,,0,0.01,1,EQ,NSE,NSE
573,5727489,22373,668HR39-SG,,0,,0,0.01,100,EQ,NSE,NSE
574,352257,1376,668JH32-SG,,0,,0,0.01,100,EQ,NSE,NSE
575,367873,1437,668KA36-SG,,0,,0,0.01,100,EQ,NSE,NSE
576,366081,1430,668MZ31-SG,,0,,0,0.01,100,EQ,NSE,NSE
577,5666305,22134,668TN55-SG,,0,,0,0.01,100,EQ,NSE,NSE
578,23553,92,668UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
579,5737217,22411,668WB30-SG,,0,,0,0.01,100,EQ,NSE,NSE
580,392193,1532,668WB35-SG,,0,,0,0.01,100,EQ,NSE,NSE
581,353025,1379,669KA37-SG,,0,,0,0.01,100,EQ,NSE,NSE
582,698881,2730,669MP25-SG,,0,,0,0.01,100,EQ,NSE,NSE
583,5629953,21992,669MP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
584,151041,590,669PN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
585,45825,179,669TN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
586,5660929,22113,669TN50-SG,,0,,0,0.01,100,EQ,NSE,NSE
587,423681,1655,669TS40-SG,,0,,0,0.01,100,EQ,NSE,NSE
588,5726977,22371,669TS50-SG,,0,,0,0.01,100,EQ,NSE,NSE
589,5656833,22097,669UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
590,297729,1163,66AS30-SG,,0,,0,0.01,100,EQ,NSE,NSE
591,421121,1645,66AS30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
592,5475585,21389,66GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
593,5121,20,66GA30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
594,5542401,21650,66GJ29-SG,,0,,0,0.01,100,EQ,NSE,NSE
595,312577,1221,66HP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
596,499201,1950,66KA37-SG,,0,,0,0.01,100,EQ,NSE,NSE
597,5615873,21937,66MH31-SG,,0,,0,0.01,100,EQ,NSE,NSE
598,391169,1528,66ML30-SG,,0,,0,0.01,100,EQ,NSE,NSE
599,438273,1712,66ML30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
600,350209,1368,66MN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
601,5636353,22017,66MZ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
602,298241,1165,66PN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
603,4609,18,66RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
604,156417,611,66RJ30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
605,364033,1422,66RJ30B-SG,,0,,0,0.01,100,EQ,NSE,NSE
606,439041,1715,66RJ30C-SG,,0,,0,0.01,100,EQ,NSE,NSE
607,277505,1084,66SK30-SG,,0,,0,0.01,100,EQ,NSE,NSE
608,5665025,22129,66TN29-SG,,0,,0,0.01,100,EQ,NSE,NSE
609,5660417,22111,66TN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
610,474625,1854,66UK31-SG,,0,,0,0.01,100,EQ,NSE,NSE
611,278017,1086,66UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
612,422145,1649,66UP30A-SG,,0,,0,0.01,100,EQ,NSE,NSE
613,471553,1842,66UP31-SG,,0,,0,0.01,100,EQ,NSE,NSE
614,440577,1721,66WB30-SG,,0,,0,0.01,100,EQ,NSE,NSE
615,5273601,20600,670AP26-SG,,0,,0,0.01,100,EQ,NSE,NSE
616,5632513,22002,670OR24-SG,,0,,0,0.01,100,EQ,NSE,NSE
617,5649921,22070,670RJ50-SG,,0,,0,0.01,100,EQ,NSE,NSE
618,5664769,22128,670TN50-SG,,0,,0,0.01,100,EQ,NSE,NSE
619,5651713,22077,671RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
620,370177,1446,671TS40-SG,,0,,0,0.01,100,EQ,NSE,NSE
621,5748993,22457,671TS50-SG,,0,,0,0.01,100,EQ,NSE,NSE
622,369409,1443,671WB40-SG,,0,,0,0.01,100,EQ,NSE,NSE
623,5353985,20914,672AP28-SG,,0,,0,0.01,100,EQ,NSE,NSE
624,5353729,20913,672GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
625,960001,3750,672GJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
626,221953,867,672HR35-SG,,0,,0,0.01,100,EQ,NSE,NSE
627,298497,1166,672KA33-SG,,0,,0,0.01,100,EQ,NSE,NSE
628,742657,2901,672KL27-SG,,0,,0,0.01,100,EQ,NSE,NSE
629,5577217,21786,672PN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
630,43777,171,672RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
631,107521,420,672TN27-SG,,0,,0,0.01,100,EQ,NSE,NSE
632,5681153,22192,672TS26-SG,,0,,0,0.01,100,EQ,NSE,NSE
633,5607169,21903,673KL28-SG,,0,,0,0.01,100,EQ,NSE,NSE
634,5627137,21981,673MP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
635,353793,1382,673PN40-SG,,0,,0,0.01,100,EQ,NSE,NSE
636,44289,173,673SK30-SG,,0,,0,0.01,100,EQ,NSE,NSE
637,5663233,22122,673TN30-SG,,0,,0,0.01,100,EQ,NSE,NSE
638,321025,1254,673TN40-SG,,0,,0,0.01,100,EQ,NSE,NSE
639,321537,1256,673TS50-SG,,0,,0,0.01,100,EQ,NSE,NSE
640,42241,165,674GA30-SG,,0,,0,0.01,100,EQ,NSE,NSE
641,5577729,21788,674PN24-SG,,0,,0,0.01,100,EQ,NSE,NSE
642,5660673,22112,674TN50-SG,,0,,0,0.01,100,EQ,NSE,NSE
643,354817,1386,674TS50-SG,,0,,0,0.01,100,EQ,NSE,NSE
644,41217,161,674UP30-SG,,0,,0,0.01,100,EQ,NSE,NSE
645,1274881,4980,675BR27-SG,,0,,0,0.01,100,EQ,NSE,NSE
646,1171201,4575,675GJ31-SG,,0,,0,0.01,100,EQ,NSE,NSE
647,18945,74,675KA33-SG,,0,,0,0.01,100,EQ,NSE,NSE
648,158209,618,675KA33A-SG,,0,,0,0.01,100,EQ,NSE,NSE
649,279553,1092,675KA34-SG,,0,,0,0.01,100,EQ,NSE,NSE
650,257537,1006,675KA35-SG,,0,,0,0.01,100,EQ,NSE,NSE
651,5632001,22000,675OR23-SG,,0,,0,0.01,100,EQ,NSE,NSE
652,248065,969,675RJ30-SG,,0,,0,0.01,100,EQ,NSE,NSE
653,817921,3195,675RJ31-SG,,0,,0,0.01,100,EQ,NSE,NSE
654,593153,2317,676GS2061-GS,,0,,0,0.01,1,EQ,NSE,NSE
655,24321,95,676MP33-SG,,0,,0,0.01,100,EQ,NSE,NSE
656,259073,1012,676MP40-SG,,0,,0,0.01,100,EQ,NSE,NSE
657,5559809,21718,676PN24-SG,,0,,0,0.01,100,EQ,NSE,NSE
658,224513,877,676PN40-SG,,0,,0,0.01,100,EQ,NSE,NSE
659,932097,3641,676RJ31-SG,,0,,0,0.01,100,EQ,NSE,NSE
660,224257,876,677AP38-SG,,0,,0,0.01,100,EQ,NSE,NSE
661,5740033,22422,677AP40-SG,,0,,0,0.01,100,EQ,NSE,NSE
662,1338113,5227,677BR28-SG,,0,,0,0.01,100,EQ,NSE,NSE
